AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,timestamp
20,1.8,0.3,0.15,1.6,6.3,7.9,27,28,17,0,75,1.5,1.9,20,52,1.6,0.5,1413219600
19,1.7,0.22,0.07,1.7,4.2,5.9,37,28,20,0,69,1.5,1.8,59,64,1.6,0.9,1413223200
20,1.7,0.22,0.08,0.4,3.9,4.3,31,23,20,0,68,1.4,1.8,51,57,1.2,0.7,1413226800
19,1.7,0.18,0.07,0.3,3.3,3.6,35,21,18,0,65,1.4,1.8,51,48,1.3,0.9,1413230400
19,1.7,0.2,0.07,0.4,4.5,4.8,29,17,16,0,67,1.3,1.8,52,49,1.8,1.1,1413234000
19,1.7,0.21,0.06,0.5,5.4,5.8,32,31,16,0,63,1.3,1.7,59,60,1.6,1.3,1413237600
22,1.7,0.35,0.11,1.3,10,11,32,23,16,0,51,1.4,1.8,54,43,1.4,0.9,1413241200
24,1.7,0.28,0.1,1.3,7.4,8.7,37,30,14,0,42,1.5,1.8,49,53,2.1,0.8,1413244800
26,1.7,0.23,0.07,0.9,4.8,5.6,43,37,22,0,38,1.5,1.8,50,306,2.3,0.9,1413248400
28,1.7,0.29,0.09,0.8,4.6,5.4,53,37,23,0,35,1.3,1.8,313,317,2.9,2.2,1413252000
29,1.7,0.33,0.11,0.6,5,5.6,64,53,23,0,34,1.4,1.8,309,309,3.9,2.7,1413255600
29,1.7,0.35,0.09,0.7,5.5,6.1,75,32,21,0,36,1.6,1.8,308,310,4.1,2.1,1413259200
29,1.7,0.35,0.09,0.8,6.4,7.3,81,54,17,0,35,1.4,1.8,19,85,2.8,0.4,1413262800
29,1.7,0.35,0.12,0.5,6.3,6.8,84,45,32,0,35,1.5,1.8,321,329,3.1,0.7,1413266400
27,1.7,0.36,0.12,0.5,6.7,7.2,86,81,43,0,38,1.6,1.9,76,81,2.1,0.6,1413270000
26,1.7,0.4,0.16,0.6,9.3,9.9,81,78,40,0,43,2.4,1.9,69,60,2.9,1.4,1413273600
23,1.8,0.48,0.16,0.4,13,13,71,88,48,0,51,2.9,1.9,68,64,1.6,1.2,1413277200
22,1.8,0.49,0.16,0.3,12,12,65,77,42,0,58,2.7,1.9,59,65,2.9,1.9,1413280800
21,1.7,0.38,0.07,0.5,6.7,7.2,67,89,49,0,59,2.6,1.8,79,95,4,2.8,1413284400
21,1.7,0.39,0.09,0.3,6.2,6.4,62,66,37,0,59,2.4,1.8,89,68,1.6,2.3,1413288000
20,1.8,0.49,0.16,0.5,11,11,46,64,41,0,64,1.9,1.9,50,49,1,0.8,1413291600
19,1.8,0.49,0.2,0.6,11,12,40,63,39,0,66,1.8,2,352,335,0.9,0.5,1413295200
19,1.8,0.45,0.2,0.6,10,11,36,78,37,0,68,1.9,2,348,325,1.2,0.5,1413298800
18,1.8,0.41,0.19,0.7,8.2,8.9,31,71,31,0,73,2,2,33,42,1.1,0.5,1413302400
18,1.8,0.32,0.13,0.6,6.1,6.7,32,59,29,0,76,1.5,1.9,80,100,1.3,1,1413306000
18,1.7,0.26,0.06,0.6,4.1,4.7,38,37,24,0,76,1.6,1.8,91,97,1.2,0.9,1413309600
18,1.7,0.26,0.07,0.6,3.4,4,38,28,21,0,74,1.5,1.8,91,101,0.8,0.7,1413313200
18,1.7,0.23,0.07,0.5,4,4.5,33,26,15,0,74,1.5,1.8,98,116,1.1,0.9,1413316800
18,1.7,0.28,0.09,0.5,5.7,6.2,29,44,18,0,75,1.5,1.8,92,93,1,0.9,1413320400
18,1.7,0.36,0.13,0.7,11,11,28,38,12,0,75,1.6,1.8,68,350,1.1,0.5,1413324000
20,1.7,0.37,0.11,1.8,11,13,29,47,15,0,59,1.7,1.8,61,76,2.2,1.3,1413327600
23,1.7,0.26,0.1,0.9,4.3,5.2,43,32,20,0,43,1.9,1.8,56,321,1.8,1,1413331200
27,1.7,0.31,0.16,2.5,9.8,12,48,53,26,0,35,2,1.9,319,309,1.8,1.2,1413334800
28,1.7,0.33,0.11,3,16,19,54,41,31,0,34,6.4,1.8,308,295,2.1,1.8,1413338400
29,1.7,0.39,0.11,1.9,12,14,79,75,34,0,34,4.2,1.9,289,320,1.8,1.5,1413342000
29,1.7,0.38,0.1,1.6,11,12,86,54,40,0,33,3.6,1.8,299,301,2.9,2.4,1413345600
29,1.7,0.37,0.11,1.4,7.8,9.1,92,73,39,0,33,2.3,1.9,311,283,3.1,1.7,1413349200
28,1.8,0.39,0.11,1.4,8.6,10,98,63,43,0,34,2.6,1.9,305,276,3.2,1.2,1413352800
27,1.8,0.41,0.11,1.5,9.2,11,103,65,45,0,37,2.8,1.9,27,103,2.8,0.6,1413356400
25,1.8,0.44,0.17,1.5,10,12,94,65,58,0,43,4.1,1.9,67,77,2.8,1.8,1413360000
23,1.8,0.54,0.17,1.1,14,15,84,77,47,0,50,4.8,1.9,68,65,2,1.1,1413363600
22,1.8,0.52,0.14,1.4,14,16,76,104,54,0,56,4,1.9,58,64,1.8,1.1,1413367200
21,1.8,0.46,0.13,1.4,11,12,75,111,44,0,59,3.9,1.9,64,70,1.5,1.1,1413370800
21,1.8,0.45,0.12,1.4,9.9,11,72,89,56,0,61,3.8,1.9,55,53,1.7,1.5,1413374400
21,1.8,0.52,0.14,1.2,13,14,62,79,53,0,64,3.4,1.9,59,81,1.6,1.4,1413378000
20,1.8,0.47,0.13,1.4,11,12,57,73,58,0,67,2.6,1.9,117,129,1.1,1.3,1413381600
19,1.8,0.41,0.1,1.3,8.9,10,50,88,43,0,72,2,1.9,112,121,2,1.6,1413385200
19,1.8,0.36,0.09,1.2,7.8,9,45,77,32,0,77,1.1,1.9,110,112,1.9,1.7,1413388800
18,1.8,0.33,0.09,1.5,6.3,7.8,47,58,23,0,78,1.3,1.9,110,98,1.4,1.8,1413392400
18,1.8,0.31,0.08,1.4,5.8,7.1,46,41,34,0,79,1.2,1.8,113,111,1.6,1.8,1413396000
18,1.8,0.3,0.08,1.5,5.2,6.7,44,46,41,0,79,1.2,1.8,112,107,1.3,1.6,1413399600
18,1.8,0.34,0.07,1.2,5.6,6.8,41,55,38,0,80,1.1,1.8,110,112,2.1,1.8,1413403200
18,1.8,0.36,0.08,1.2,6,7.2,38,46,37,0,82,1.2,1.8,103,99,1.9,1.8,1413406800
18,1.8,0.47,0.13,1.6,11,12,32,48,30,0,82,1.2,1.9,95,350,0.7,1.2,1413410400
20,1.8,0.82,0.27,6.3,24,30,20,44,39,0,73,1.5,2.1,38,38,0.8,0.5,1413414000
23,1.7,0.52,0.17,4.8,16,21,34,52,25,0,55,1.4,1.9,358,341,1.9,0.5,1413417600
25,1.7,0.31,0.11,1.8,5.3,7.1,47,40,22,0,40,1.3,1.8,321,315,1.8,1.5,1413421200
27,1.7,0.31,0.1,1.8,7,8.8,61,46,22,0,34,2.4,1.8,316,312,2.9,1.6,1413424800
28,1.7,0.32,0.08,1.2,7.8,9,71,72,27,0,31,2.4,1.8,319,296,3.1,1.4,1413428400
29,1.7,0.29,0.07,1.3,7.6,8.9,75,92,25,0,29,2.3,1.8,311,325,2.6,1.8,1413432000
29,1.7,0.27,0.07,0.9,6.4,7.3,77,73,21,0,29,1.4,1.8,316,347,2.9,1.1,1413435600
28,1.7,0.27,0.12,1.4,11,12,72,62,21,0,33,2.9,1.8,310,308,4.5,2.8,1413439200
27,1.7,0.28,0.11,1.4,7.9,9.4,74,44,31,0,38,1.2,1.8,294,86,2.6,1.3,1413442800
25,1.7,0.29,0.12,1.3,8.7,10,70,58,27,0,42,1.8,1.8,73,64,2.6,1.5,1413446400
23,1.7,0.39,0.15,1.1,12,13,61,65,27,0,47,2.4,1.9,67,84,1.9,1.3,1413450000
22,1.7,0.44,0.18,0.9,14,15,56,79,24,0,53,2.3,1.9,56,60,1.5,1.1,1413453600
21,1.7,0.33,0.1,1.1,8.4,9.5,58,77,24,0,55,1.9,1.8,59,337,1.1,1.3,1413457200
21,1.7,0.29,0.07,0.9,7,7.9,57,46,20,0,57,1.8,1.8,63,88,2.2,2,1413460800
21,1.7,0.31,0.09,0.9,7.5,8.3,51,32,14,0,60,1.5,1.8,88,105,1,1.3,1413464400
21,1.8,0.42,0.2,1,14,15,37,31,17,0,62,1.6,1.9,326,146,0.7,0.1,1413468000
20,1.8,0.37,0.15,0.7,11,12,37,44,20,0,66,1.2,1.9,108,111,0.8,0.8,1413471600
20,1.7,0.29,0.11,0.7,7.4,8.2,38,39,20,0,72,1.7,1.8,112,109,1.7,1.5,1413475200
19,1.7,0.28,0.11,1,6.3,7.3,44,47,18,0,74,1.5,1.8,108,103,1.5,1.6,1413478800
19,1.8,0.32,0.11,1.1,5.9,7,53,37,21,0,77,1.6,1.9,108,99,1.9,2,1413482400
19,1.8,0.33,0.12,2.1,6,8.1,51,53,21,0,79,1.4,1.9,110,113,2.3,2.2,1413486000
19,1.8,0.33,0.11,1.8,5.9,7.7,45,51,27,0,78,1.4,1.9,114,97,1.3,1.7,1413489600
19,1.8,0.34,0.12,1.7,6.8,8.5,39,72,28,0,77,1.8,1.9,104,116,1.8,1.5,1413493200
19,1.8,0.46,0.16,2.1,9.7,12,32,60,29,0,74,1.6,1.9,101,88,1.6,1.4,1413496800
22,1.8,0.74,0.26,3.6,19,23,29,59,30,0,66,3.8,2,57,347,0.8,0.5,1413500400
26,1.8,0.84,0.36,5.2,25,30,45,66,36,0,49,11,2.2,267,198,1.5,0.2,1413504000
28,1.8,0.64,0.24,2.9,17,20,78,95,42,0,39,3.9,2,294,338,1.3,0.9,1413507600
29,1.8,0.44,0.15,3.3,21,24,73,103,43,0,36,6.6,1.9,320,307,2.7,1.3,1413511200
30,1.9,0.39,0.07,2.2,13,15,88,100,35,0,35,4.5,1.9,310,306,2.7,1.8,1413514800
30,1.8,0.36,0.08,1.7,11,13,91,100,35,0,34,2.8,1.9,304,310,2.8,2,1413518400
29,1.7,0.33,0.11,1.6,9.6,11,91,74,38,0,41,2.1,1.8,303,307,4.2,2.9,1413522000
27,1.7,0.29,0.1,1.6,9.8,11,88,76,31,0,52,2.2,1.8,305,311,3.7,3.2,1413525600
27,1.7,0.32,0.15,1.6,10,12,85,71,40,0,51,1.9,1.9,311,312,3.1,2.8,1413529200
26,1.7,0.34,0.16,1.4,14,15,75,74,35,0,56,5,1.9,312,310,2.4,2.6,1413532800
25,1.7,0.41,0.2,1.7,16,18,59,67,37,0,63,3.2,1.9,315,312,2,0.8,1413536400
24,1.7,0.48,0.2,1.6,18,19,44,67,27,0,69,2.8,1.9,93,116,1.6,0.8,1413540000
23,1.7,0.43,0.19,1.5,15,17,37,60,23,0,76,1.9,1.9,113,116,1.8,1.7,1413543600
22,1.7,0.39,0.16,1.8,13,14,35,52,25,0,77,1.6,1.9,117,125,1.6,1.3,1413547200
22,1.7,0.34,0.12,1.5,10,12,33,31,22,0,80,1.5,1.8,116,109,2,2,1413550800
21,1.7,0.32,0.11,1.4,9.5,11,30,30,17,0,83,1.4,1.8,119,115,2.1,2,1413554400
21,1.7,0.29,0.09,1.5,8.5,9.9,29,39,6,0,84,1.4,1.8,116,119,1.5,1.8,1413558000
21,1.7,0.28,0.08,1.5,7,8.4,33,49,6,0,84,0.7,1.8,113,107,1.6,1.8,1413561600
21,1.7,0.29,0.1,1.3,6.7,8.1,33,58,14,0,84,1.3,1.8,104,109,1.3,1.3,1413565200
20,1.7,0.26,0.08,1.5,5.9,7.3,36,36,16,0,85,1.5,1.8,110,109,2.1,1.9,1413568800
20,1.7,0.34,0.1,1.5,7.8,9.4,38,47,22,0,83,5.4,1.8,121,114,2,1.5,1413572400
21,1.7,0.28,0.08,1.1,4.6,5.7,42,27,15,0,79,1.4,1.8,96,112,1.1,1,1413576000
21,1.7,0.32,0.09,1.2,5.9,7.1,43,52,23,0,75,1.3,1.8,95,106,1.4,0.9,1413579600
21,1.7,0.49,0.16,1.4,9,10,36,56,19,0,74,1.4,1.9,84,45,0.9,1,1413583200
22,1.8,0.68,0.26,3.9,19,22,26,56,35,0,72,2.9,2,191,218,1.1,0.1,1413586800
24,2,1.04,0.53,5.3,31,36,41,65,42,0,67,4.6,2.5,203,206,2.3,1.2,1413590400
26,1.9,0.88,0.56,5,33,37,67,47,55,0,57,3.8,2.5,238,276,1.9,1.2,1413594000
27,1.8,0.42,0.16,2.6,18,21,67,83,49,0,51,5.5,1.9,290,303,2.3,1.8,1413597600
27,1.8,0.38,0.13,1.9,13,15,80,62,47,0,51,3,1.9,292,294,3,1.8,1413601200
28,1.7,0.36,0.11,1.5,11,13,85,72,44,0,50,2.3,1.9,286,286,3,2.5,1413604800
28,1.7,0.31,0.08,1.7,11,13,85,68,47,0,53,2.2,1.8,304,301,3.8,2.9,1413608400
28,1.7,0.29,0.07,2,10,12,76,72,40,0,54,2.9,1.8,309,310,4.1,3.5,1413612000
28,1.7,0.33,0.11,1.7,14,16,65,67,39,0,56,5.5,1.8,307,308,3.1,2.4,1413615600
27,1.7,0.35,0.13,2.2,22,24,49,68,30,0,61,8.2,1.9,312,314,2.5,2,1413619200
26,1.7,0.41,0.14,1.3,13,14,50,82,32,0,64,2.9,1.9,345,55,1.4,0.8,1413622800
24,1.7,0.55,0.19,1.6,15,17,37,73,24,0,70,2.1,1.9,108,119,1.8,1.4,1413626400
23,1.7,0.45,0.15,1.4,12,13,31,65,27,0,77,1.7,1.9,120,116,1.9,2,1413630000
22,1.7,0.42,0.13,1.3,12,13,28,47,27,0,79,1.7,1.9,116,106,2.1,1.9,1413633600
22,1.8,0.56,0.2,1.6,16,18,24,71,28,0,81,2.1,2,129,155,1.3,1.1,1413637200
22,1.8,0.55,0.2,1.4,14,16,22,59,34,0,83,2,2,105,96,1.5,1,1413640800
22,1.8,0.43,0.14,1.1,9.8,11,35,83,32,0,83,2,1.9,99,74,0.8,1.2,1413644400
22,1.7,0.39,0.1,1.2,6.9,8.1,49,76,24,0,80,2.8,1.8,97,100,0.9,1.2,1413648000
21,1.8,0.39,0.08,1.4,5.7,7,52,97,26,0,80,2.3,1.8,99,106,1.3,1.2,1413651600
21,1.8,0.39,0.08,1.3,5.1,6.4,49,68,29,0,84,1.8,1.8,106,113,1.7,1.6,1413655200
21,1.8,0.37,0.07,1.7,4.4,6.1,46,67,40,0,86,1.6,1.8,94,96,1.7,1.5,1413658800
21,1.8,0.38,0.08,1.5,5.2,6.7,48,75,38,0,85,1.9,1.9,94,64,0.8,1.6,1413662400
20,1.8,0.39,0.09,1.7,5.9,7.6,44,73,38,0,87,1.5,1.9,84,76,1.1,1.5,1413666000
21,1.8,0.65,0.19,1.9,8.1,10,40,67,34,0,85,1.6,2,94,108,1.3,1.4,1413669600
22,1.7,0.57,0.18,2.8,11,14,32,44,34,0,71,1.7,1.9,58,55,1.9,1,1413673200
25,1.7,0.39,0.1,2.7,8.8,11,42,54,36,0,57,1.7,1.8,1.4,325,2.3,0.7,1413676800
26,1.7,0.37,0.08,2,6.9,8.8,68,56,45,0,53,2,1.8,300,222,2.1,0.6,1413680400
28,1.8,0.46,0.11,1.7,7.5,9.1,93,58,43,0,46,1.8,1.9,220,230,1.9,1.6,1413684000
29,1.8,0.5,0.12,1.7,9.2,11,109,66,44,0,43,1.4,1.9,207,222,3.2,1.9,1413687600
28,1.8,0.41,0.08,1.8,8.8,11,100,85,32,0,50,2.4,1.8,303,306,2.9,2.4,1413691200
28,1.7,0.39,0.07,1.6,8,9.6,102,81,39,0,51,2.4,1.8,300,299,2.8,2.4,1413694800
28,1.7,0.37,0.06,1.9,7.5,9.3,99,90,40,0,53,2.5,1.8,312,312,2.1,2.3,1413698400
28,1.7,0.37,0.07,1.8,8.3,10,101,85,44,0,53,2.9,1.8,302,311,2.2,1.9,1413702000
27,1.7,0.49,0.08,1.4,11,13,97,110,42,0,56,5.7,1.8,304,303,1.8,1.8,1413705600
26,1.8,0.69,0.15,1.9,20,22,77,91,49,0,63,7.2,1.9,327,116,1.7,0.4,1413709200
24,1.8,0.77,0.2,1.7,23,25,50,82,58,0,73,4.7,2,121,117,2.1,1.9,1413712800
23,1.8,0.59,0.15,2,15,17,52,65,65,0,76,2.7,1.9,120,123,2,2.2,1413716400
22,1.8,0.51,0.14,1.9,12,13,51,69,54,0,75,2,1.9,120,113,2.1,2.1,1413720000
22,1.8,0.52,0.15,1.5,12,14,43,62,46,0,76,2.1,1.9,114,108,1.3,1.5,1413723600
21,1.8,0.45,0.13,1.7,9.8,12,43,55,33,0,78,1.9,1.9,115,114,2,2,1413727200
21,1.8,0.4,0.11,1.8,7.3,9.1,44,55,30,0,80,2.2,1.9,116,111,2.4,2.3,1413730800
21,1.8,0.39,0.09,1.7,6.4,8.1,43,54,41,0,81,1.8,1.9,113,115,2.1,2.3,1413734400
21,1.8,0.37,0.08,1.6,5.6,7.2,45,56,39,0,82,2.4,1.8,115,101,1.9,2.2,1413738000
20,1.8,0.35,0.09,1.4,5.3,6.7,44,50,40,0,82,2.4,1.9,106,104,2,1.8,1413741600
20,1.7,0.33,0.1,1.3,4.6,5.9,41,48,28,0,83,2.3,1.8,105,95,1.4,1.7,1413745200
20,1.7,0.29,0.08,1.3,4.9,6.2,33,44,19,0,83,2,1.8,113,116,2.2,1.8,1413748800
20,1.7,0.28,0.08,1.1,5.4,6.5,28,42,26,0,81,1.9,1.8,110,104,2.1,1.8,1413752400
20,1.7,0.33,0.11,1.2,6.4,7.6,23,31,18,0,80,1.9,1.8,103,108,1.7,1.8,1413756000
22,1.7,0.45,0.13,2.5,8.8,11,24,27,28,0,71,2.1,1.8,76,72,0.8,1,1413759600
25,1.7,0.45,0.12,2.7,9.9,13,40,40,18,0,55,4.4,1.8,49,55,1.8,0.8,1413763200
27,1.7,0.4,0.11,1.8,8.4,10,56,63,26,0,49,4.2,1.8,322,328,2.1,1.2,1413766800
29,1.8,0.53,0.13,2.1,17,19,74,99,33,0,50,10,1.9,309,292,2.6,1.8,1413770400
29,1.8,0.57,0.16,2.1,17,19,92,97,53,0,52,11,1.9,310,310,3.2,2.6,1413774000
29,1.8,0.5,0.12,1.4,13,14,98,95,54,0,52,6.6,1.9,305,306,3.1,3,1413777600
29,1.7,0.41,0.1,1,11,12,94,80,49,0,48,5.1,1.8,305,300,2.6,2.5,1413781200
29,1.7,0.41,0.2,1.6,15,17,87,92,45,0,51,6.4,2,309,310,2.9,2.7,1413784800
29,1.8,0.42,0.24,2.1,27,29,72,88,46,0,53,12,2,311,315,2.9,2,1413788400
28,1.7,0.46,0.25,2.3,28,31,65,99,53,0,66,11,2,310,319,2,1.9,1413792000
27,1.8,0.71,0.43,1.6,26,28,55,80,52,0,72,4.9,2.2,27,114,1.3,0.4,1413795600
25,1.8,0.72,0.35,1.4,25,26,40,99,53,0,78,2.9,2.1,117,116,1.7,1.4,1413799200
23,1.8,0.49,0.19,1.4,14,16,49,71,46,0,78,2.6,2,116,118,2.3,2.2,1413802800
23,1.8,0.47,0.16,1.1,12,13,52,72,35,0,77,2.6,1.9,118,121,1.8,1.9,1413806400
23,1.8,0.42,0.12,1.1,10,11,48,46,27,0,75,2.5,1.9,109,109,2.2,2.1,1413810000
22,1.7,0.35,0.1,1.2,8.8,10,43,44,28,0,75,2.1,1.8,106,110,2.4,2.2,1413813600
22,1.7,0.26,0.07,1.3,6.2,7.5,39,38,24,0,71,2,1.8,105,107,2.5,2.3,1413817200
22,1.9,0.79,0.31,0.6,21,22,28,126,92,0,92,3.8,2.2,109,100,1.1,0.7,1414771200
21,1.9,0.71,0.28,0.5,18,18,21,136,97,0,93,2.3,2.2,95,117,1.9,1.1,1414774800
21,1.9,0.61,0.22,0.8,14,15,23,129,90,0,95,2.2,2.1,101,110,1.7,1.2,1414778400
21,1.8,0.57,0.19,0.8,14,14,23,128,76,0,95,2.3,2,110,115,2.1,1.7,1414782000
21,1.8,0.53,0.17,0.5,13,14,29,103,73,0,94,2,2,109,96,1.5,1.7,1414785600
21,1.8,0.52,0.15,0.5,14,14,33,99,70,0,93,2.2,2,115,121,2.3,1.8,1414789200
21,1.8,0.67,0.19,0.6,16,16,29,75,70,0,93,2.3,2,109,113,1.7,1.8,1414792800
22,1.8,0.95,0.38,2.2,22,24,26,78,59,0,90,2.6,2.2,93,45,0.7,1.2,1414796400
24,1.8,0.74,0.25,2.9,23,26,38,76,58,0,77,4.2,2.1,32,47,1.6,0.4,1414800000
25,1.8,0.44,0.14,1.2,13,14,55,95,55,0,65,2.5,1.9,324,323,2.2,1,1414803600
26,1.8,0.47,0.14,1,17,18,79,95,59,0,63,4.8,1.9,303,298,2.1,1.3,1414807200
27,1.8,0.46,0.14,1.1,13,14,93,108,54,0,61,4.3,1.9,310,261,1.7,1,1414810800
27,1.8,0.46,0.15,0.8,12,13,98,93,60,0,60,3.4,1.9,304,296,2,1.2,1414814400
27,1.8,0.43,0.15,0.8,13,14,98,101,53,0,63,5.1,1.9,308,308,2.7,2.1,1414818000
27,1.8,0.49,0.16,1,15,16,118,100,59,0,65,4.5,1.9,314,320,3.9,3.2,1414821600
26,1.7,0.38,0.13,1.2,15,17,76,108,46,0,77,4.8,1.8,311,309,3.1,2.9,1414825200
26,1.7,0.36,0.15,1.5,28,29,38,89,44,0,80,13,1.8,314,318,2.2,2,1414828800
25,1.7,0.42,0.17,1.8,25,26,20,77,29,0,87,10,1.9,314,318,1.5,1.6,1414832400
24,1.7,0.39,0.18,0.7,16,17,23,56,27,0,88,2.6,1.9,70,110,1.3,0.6,1414836000
24,1.7,0.46,0.18,1.1,17,18,17,51,26,0,89,2.1,1.9,100,94,0.7,0.7,1414839600
23,1.7,0.41,0.17,1.3,13,14,15,19,27,0,90,1.9,1.9,115,124,1.6,1.3,1414843200
23,1.7,0.39,0.12,1.6,12,14,14,33,35,0,91,2,1.8,119,108,1,1.4,1414846800
23,1.7,0.45,0.14,1.5,12,14,15,34,35,0,91,2,1.9,107,103,1.3,0.9,1414850400
22,1.8,0.44,0.19,0.8,10,11,19,53,41,0,92,1.8,2,93,96,1.4,1.1,1414854000
22,1.8,0.41,0.13,0.9,8.2,9.1,18,59,29,0,93,1.6,1.9,106,105,1.8,1.5,1414857600
21,1.8,0.42,0.15,1.1,7.5,8.5,15,58,37,0,94,1.5,1.9,104,106,1.1,1.2,1414861200
21,1.8,0.4,0.2,0.9,7.2,8.1,16,52,28,0,94,1.5,2,102,117,1.4,0.8,1414864800
21,1.8,0.39,0.14,1.6,9.1,11,14,44,36,0,94,1.5,2,97,109,1.7,1.3,1414868400
21,1.8,0.43,0.13,1.5,9,11,16,49,34,0,94,1.6,1.9,105,100,1.3,1.4,1414872000
21,1.8,0.48,0.15,1.4,9.8,11,18,55,37,0,94,1.6,1.9,83,56,1.5,1.2,1414875600
22,1.7,0.35,0.09,1.4,7,8.4,32,44,31,0,79,1.6,1.8,75,79,2.2,1.7,1414879200
23,1.7,0.37,0.09,1.7,6.2,7.9,41,61,33,0,78,1.7,1.8,84,89,2.6,2.2,1414882800
25,1.7,0.36,0.09,1.7,6.4,8.1,51,66,33,0,67,1.2,1.8,59,52,2,1.6,1414886400
26,1.7,0.32,0.11,1.8,6,7.8,45,63,38,0,68,0.2,1.8,63,93,2.8,0.7,1414890000
25,1.8,0.42,0.08,1.9,6.1,8.1,41,51,31,0,69,0,1.8,88,69,4.3,1.7,1414893600
25,1.8,0.51,0.11,1.9,6.8,8.7,38,42,23,0,69,0,1.9,94,94,3.8,0.3,1414897200
25,1.8,0.49,0.08,1.8,6.1,7.9,43,39,16,0,67,-0.2,1.9,67,58,3.2,2.1,1414900800
24,1.8,0.49,0.09,1.9,6.1,8,40,22,10,0,70,0.9,1.9,84,75,3.7,1.8,1414904400
24,1.8,0.47,0.08,1.8,6,7.8,42,31,13,0,69,1,1.9,58,77,2.6,3.5,1414908000
24,1.8,0.49,0.12,1.8,7,8.8,38,26,15,0,70,1.1,1.9,102,110,3.2,1,1414911600
22,1.8,0.46,0.1,1.8,8,9.8,34,34,13,0,76,1.7,1.9,102,104,3.7,1.4,1414915200
22,1.8,0.51,0.09,1.5,8.7,10,34,24,13,0,78,1.9,1.9,88,76,3.1,1.3,1414918800
21,1.8,0.54,0.09,1.4,8.9,10,34,27,5,0,79,2.2,1.9,74,62,2.7,1.5,1414922400
21,1.8,0.54,0.15,1.4,8.6,10,35,31,7,0,81,1.3,1.9,23,106,1.9,0.2,1414926000
21,1.8,0.52,0.11,1.4,7.6,9,35,27,5,0,81,1.7,1.9,78,74,2.5,0.7,1414929600
20,1.8,0.53,0.12,1.7,7.3,9,40,31,16,0,79,1.8,1.9,61,74,2.3,0.6,1414933200
20,1.8,0.55,0.1,1.4,6.8,8.2,43,32,20,0,81,2.2,1.9,35,78,2.4,0.5,1414936800
19,1.8,0.48,0.06,1.4,6,7.4,45,44,25,0,78,2.4,1.9,67,64,4,2,1414940400
19,1.8,0.42,0.04,1.4,4.4,5.8,45,36,17,0,75,1.6,1.8,58,59,2.5,3,1414944000
19,1.8,0.39,0.04,1.6,4.5,6.1,44,36,15,0,74,1.8,1.8,62,60,3,1.9,1414947600
19,1.8,0.35,0.03,1.4,4,5.4,45,15,8,0,70,1.6,1.8,58,58,3.5,2.8,1414951200
19,1.8,0.33,0.03,0.9,4.2,5.1,48,37,11,0,67,1.7,1.8,62,84,2.6,3.4,1414954800
19,1.8,0.3,0.03,0.9,4.2,5.1,48,35,10,0,67,1.9,1.8,62,51,3.4,2.5,1414958400
19,1.8,0.28,0.03,0.8,4.6,5.4,47,42,17,0,66,1.9,1.8,62,57,2.8,2.1,1414962000
19,1.8,0.3,0.04,0.9,6.1,7,46,43,16,0,65,1.8,1.8,61,60,2.9,1.8,1414965600
19,1.7,0.31,0.04,0.9,5.9,6.8,47,34,12,0,63,1.7,1.8,59,62,4.7,3.5,1414969200
20,1.7,0.31,0.05,0.8,5.6,6.4,45,43,6,0,61,1.5,1.8,55,53,3.9,3.8,1414972800
21,1.8,0.32,0.11,0.9,6.4,7.2,46,30,10,0,57,1.4,1.9,63,78,3.2,1.5,1414976400
22,1.8,0.32,0.14,1.3,7.7,9,47,43,19,0,54,0.9,1.9,79,87,2.7,1.3,1414980000
23,1.8,0.34,0.08,1.6,8.1,9.7,49,43,19,0,50,1.1,1.8,76,99,3.4,1,1414983600
24,1.8,0.36,0.1,0.9,6.3,7.2,53,59,34,0,48,1.1,1.9,25,274,3.9,0.3,1414987200
24,1.8,0.33,0.11,0.9,6.4,7.3,53,73,38,0,48,3.2,1.9,108,252,2.8,0.5,1414990800
23,1.8,0.32,0.12,0.7,6.9,7.6,52,94,37,0,49,3.3,1.9,93,89,2.7,0.6,1414994400
22,1.8,0.36,0.16,0.5,8.1,8.6,50,88,31,0,52,3.7,1.9,93,65,2,0.9,1414998000
21,1.8,0.39,0.17,0.5,9.4,9.9,47,101,26,0,56,3.6,1.9,82,86,2.1,0.6,1415001600
20,1.8,0.45,0.13,0.8,12,13,41,85,25,0,59,3.9,1.9,70,64,2.6,0.9,1415005200
20,1.8,0.34,0.06,0.8,8.2,9,43,67,18,0,61,3.7,1.8,60,56,3.8,2.6,1415008800
19,1.7,0.3,0.05,0.4,6.6,6.9,41,50,13,0,63,3.4,1.8,62,75,1.9,1.9,1415012400
19,1.7,0.31,0.07,0.6,8.1,8.7,37,42,16,0,65,3.2,1.8,72,63,1.8,1.3,1415016000
18,1.7,0.25,0.04,0.2,6.9,7.1,38,42,19,0,66,3.2,1.8,56,57,2.2,2,1415019600
18,1.7,0.22,0.03,0.6,5.1,5.8,40,34,23,0,65,3,1.8,61,68,1.5,1.7,1415023200
18,1.7,0.21,0.03,0.5,5,5.4,39,37,14,0,65,2.9,1.8,71,87,2.2,1.4,1415026800
